OrderID,Amount,Method,Status,TxnRef
1447,5.25,Card,Completed,TXN001447
1448,8.75,Cash,Completed,TXN001448
1449,8.5,Cash,Completed,TXN001449
1450,8.25,Cash,Completed,TXN001450
1451,16.75,Card,Completed,TXN001451
1452,16.0,App,Completed,TXN001452
1453,22.0,Cash,Completed,TXN001453
1454,14.5,Card,Completed,TXN001454
1455,9.25,Cash,Completed,TXN001455
1456,3.25,Card,Completed,TXN001456
1457,6.5,Cash,Completed,TXN001457
1458,14.75,Card,Completed,TXN001458
1459,4.75,Cash,Completed,TXN001459
1460,11.0,Card,Completed,TXN001460
1461,16.25,Card,Completed,TXN001461
1462,11.5,Card,Completed,TXN001462
1463,6.5,Card,Completed,TXN001463
1464,4.0,Card,Completed,TXN001464
1465,20.5,App,Completed,TXN001465
1466,15.0,App,Completed,TXN001466
1467,4.25,App,Completed,TXN001467
1468,16.25,Cash,Completed,TXN001468
1469,9.75,App,Completed,TXN001469
1470,4.0,App,Completed,TXN001470
1471,12.75,Card,Completed,TXN001471
1472,17.25,Card,Completed,TXN001472
1473,6.75,Cash,Completed,TXN001473
1474,12.5,Cash,Completed,TXN001474
1475,13.5,Card,Completed,TXN001475
1476,9.0,Cash,Completed,TXN001476
1477,11.75,App,Completed,TXN001477
1478,7.0,Card,Completed,TXN001478
1479,3.25,App,Completed,TXN001479
1480,4.5,App,Completed,TXN001480
1481,15.0,Cash,Completed,TXN001481
1482,11.75,App,Completed,TXN001482
1483,6.5,App,Completed,TXN001483
1484,4.25,Cash,Completed,TXN001484
1485,16.0,App,Completed,TXN001485
1486,12.0,App,Completed,TXN001486
1487,19.5,Cash,Completed,TXN001487
1488,7.0,Card,Completed,TXN001488
1489,13.75,Cash,Completed,TXN001489
1490,4.75,Card,Completed,TXN001490
1491,3.25,App,Completed,TXN001491
1492,7.25,Cash,Completed,TXN001492
1493,16.5,App,Completed,TXN001493
1494,3.0,Card,Completed,TXN001494
1495,17.5,Card,Completed,TXN001495
1496,2.75,Card,Completed,TXN001496
1497,8.25,App,Completed,TXN001497
1498,11.0,Cash,Completed,TXN001498
1499,19.25,Cash,Completed,TXN001499
1500,4.25,Cash,Completed,TXN001500
1501,11.25,Card,Completed,TXN001501
1502,12.5,App,Completed,TXN001502
1503,11.75,Cash,Completed,TXN001503
1504,12.75,Card,Completed,TXN001504
1505,10.75,Card,Completed,TXN001505
1506,7.25,App,Completed,TXN001506
1507,7.25,Card,Completed,TXN001507
1508,3.0,Cash,Completed,TXN001508
1509,6.25,Cash,Completed,TXN001509
1510,7.5,App,Completed,TXN001510
1511,4.5,Card,Completed,TXN001511
1512,7.75,Cash,Completed,TXN001512
1513,6.5,Cash,Completed,TXN001513
1514,9.75,App,Completed,TXN001514
1515,14.5,App,Completed,TXN001515
1516,6.0,Cash,Completed,TXN001516
1517,15.5,Card,Completed,TXN001517
1518,6.0,Card,Completed,TXN001518
1519,20.5,Card,Completed,TXN001519
1520,11.0,App,Completed,TXN001520
1521,15.5,Cash,Completed,TXN001521
1522,9.75,Cash,Completed,TXN001522
1523,11.0,Card,Completed,TXN001523
1524,10.25,App,Completed,TXN001524
1525,5.25,App,Completed,TXN001525
1526,7.0,Cash,Completed,TXN001526
1527,13.0,Card,Completed,TXN001527
1528,7.0,Card,Completed,TXN001528
1529,17.5,Cash,Completed,TXN001529
1530,3.25,App,Completed,TXN001530
1531,6.5,Card,Completed,TXN001531
1532,12.0,Card,Completed,TXN001532
1533,10.75,App,Completed,TXN001533
1534,4.75,Card,Completed,TXN001534
1535,16.25,App,Completed,TXN001535
1536,10.25,Card,Completed,TXN001536
1537,16.75,Card,Completed,TXN001537
1538,14.0,Cash,Completed,TXN001538
1539,13.0,App,Completed,TXN001539
1540,21.75,Card,Completed,TXN001540
1541,6.5,App,Completed,TXN001541
1542,17.0,App,Completed,TXN001542
1543,7.5,Card,Completed,TXN001543
1544,18.75,App,Completed,TXN001544
1545,17.25,Card,Completed,TXN001545
1546,12.75,Cash,Completed,TXN001546
1547,15.75,App,Completed,TXN001547
1548,12.25,Cash,Completed,TXN001548
1549,15.25,Cash,Completed,TXN001549
1550,13.0,App,Completed,TXN001550
1551,8.5,Cash,Completed,TXN001551
1552,11.25,Cash,Completed,TXN001552
1553,18.25,Card,Completed,TXN001553
1554,18.0,Card,Completed,TXN001554
1555,4.0,Card,Completed,TXN001555
1556,11.25,Cash,Completed,TXN001556
1557,11.75,Card,Completed,TXN001557
1558,13.0,Card,Completed,TXN001558
1559,19.25,Cash,Completed,TXN001559
1560,13.5,Cash,Completed,TXN001560
1561,17.0,Card,Completed,TXN001561
1562,14.5,App,Completed,TXN001562
1563,18.25,App,Completed,TXN001563
1564,7.0,Card,Completed,TXN001564
1565,15.25,App,Completed,TXN001565
1566,14.25,Card,Completed,TXN001566
1567,10.5,Card,Completed,TXN001567
1568,11.75,App,Completed,TXN001568
1569,13.75,App,Completed,TXN001569
1570,10.5,App,Completed,TXN001570
1571,2.75,Card,Completed,TXN001571
1572,16.75,Cash,Completed,TXN001572
1573,7.25,Cash,Completed,TXN001573
1574,17.75,Card,Completed,TXN001574
1575,4.75,Card,Completed,TXN001575
1576,4.25,Card,Completed,TXN001576
1577,10.25,Card,Completed,TXN001577
1578,10.0,Cash,Completed,TXN001578
1579,13.5,App,Completed,TXN001579
1580,11.25,Card,Completed,TXN001580
1581,11.25,Card,Completed,TXN001581
1582,6.5,App,Completed,TXN001582
1583,21.25,Card,Completed,TXN001583
1584,7.0,Card,Completed,TXN001584
1585,2.75,Card,Completed,TXN001585
1586,2.75,App,Completed,TXN001586
1587,6.75,App,Completed,TXN001587
1588,6.5,Cash,Completed,TXN001588
1589,18.5,Card,Completed,TXN001589
1590,5.25,App,Completed,TXN001590
1591,13.0,App,Completed,TXN001591
1592,13.25,Cash,Completed,TXN001592
1593,5.25,Card,Completed,TXN001593
1594,16.25,Card,Completed,TXN001594
1595,3.25,App,Completed,TXN001595
1596,5.25,Card,Completed,TXN001596
1597,10.5,Cash,Completed,TXN001597
1598,18.0,Card,Completed,TXN001598
1599,19.0,Card,Completed,TXN001599
1600,9.0,Cash,Completed,TXN001600
1601,9.75,Cash,Completed,TXN001601
1602,15.0,Cash,Completed,TXN001602
1603,23.25,Card,Completed,TXN001603
1604,5.25,Cash,Completed,TXN001604
1605,5.25,Card,Completed,TXN001605
1606,7.0,Card,Completed,TXN001606
1607,4.75,Card,Completed,TXN001607
1608,9.25,Cash,Completed,TXN001608
1609,16.75,Cash,Completed,TXN001609
1610,19.25,Card,Completed,TXN001610
1611,4.5,Card,Completed,TXN001611
1612,5.5,Cash,Completed,TXN001612
1613,3.25,Card,Completed,TXN001613
1614,3.0,Card,Completed,TXN001614
1615,14.5,App,Completed,TXN001615
1616,17.25,Cash,Completed,TXN001616
1617,8.25,Cash,Completed,TXN001617
1618,3.25,Card,Completed,TXN001618
1619,19.75,Card,Completed,TXN001619
1620,22.75,Card,Completed,TXN001620
1621,14.5,Cash,Completed,TXN001621
1622,7.5,Card,Completed,TXN001622
1623,12.75,Cash,Completed,TXN001623
1624,8.0,Cash,Completed,TXN001624
1625,19.0,App,Completed,TXN001625
1626,12.25,App,Completed,TXN001626
1627,16.0,Card,Completed,TXN001627
1628,4.5,App,Completed,TXN001628
1629,10.0,Card,Completed,TXN001629
1630,12.0,Card,Completed,TXN001630
1631,12.25,Cash,Completed,TXN001631
1632,7.0,Card,Completed,TXN001632
1633,14.0,Card,Completed,TXN001633
1634,18.5,Cash,Completed,TXN001634
1635,17.0,App,Completed,TXN001635
1636,9.0,Cash,Completed,TXN001636
1637,5.25,Cash,Completed,TXN001637
1638,15.75,Card,Completed,TXN001638
1639,16.5,Cash,Completed,TXN001639
1640,13.75,Card,Completed,TXN001640
1641,2.75,Cash,Completed,TXN001641
1642,4.0,Card,Completed,TXN001642
1643,13.0,Cash,Completed,TXN001643
1644,6.75,App,Completed,TXN001644
1645,6.5,Cash,Completed,TXN001645
1646,4.25,Cash,Completed,TXN001646
1647,7.25,Card,Completed,TXN001647
1648,3.0,Card,Completed,TXN001648
1649,4.25,App,Completed,TXN001649
1650,3.0,App,Completed,TXN001650
1651,9.0,App,Completed,TXN001651
1652,7.5,App,Completed,TXN001652
1653,20.75,App,Completed,TXN001653
1654,4.25,App,Completed,TXN001654
1655,4.5,App,Completed,TXN001655
1656,8.0,Cash,Completed,TXN001656
1657,7.25,Cash,Completed,TXN001657
1658,12.75,Card,Completed,TXN001658
1659,4.75,Cash,Completed,TXN001659
1660,4.5,Card,Completed,TXN001660
1661,15.75,Card,Completed,TXN001661
1662,9.0,Cash,Completed,TXN001662
1663,23.75,Cash,Completed,TXN001663
1664,13.25,Card,Completed,TXN001664
1665,3.0,Card,Completed,TXN001665
1666,14.75,Card,Completed,TXN001666
1667,17.75,Card,Completed,TXN001667
1668,4.5,Card,Completed,TXN001668
1669,16.5,App,Completed,TXN001669
1670,14.0,Card,Completed,TXN001670
1671,4.75,App,Completed,TXN001671
1672,11.75,Cash,Completed,TXN001672
1673,8.0,Cash,Completed,TXN001673
1674,14.5,Cash,Completed,TXN001674
1675,7.5,App,Completed,TXN001675
1676,11.25,App,Completed,TXN001676
1677,7.5,Card,Completed,TXN001677
1678,6.5,App,Completed,TXN001678
1679,8.25,Card,Completed,TXN001679
1680,6.75,App,Completed,TXN001680
1681,9.5,App,Completed,TXN001681
1682,6.5,Card,Completed,TXN001682
1683,7.0,Cash,Completed,TXN001683
1684,21.0,Card,Completed,TXN001684
1685,4.0,Cash,Completed,TXN001685
1686,9.0,Cash,Completed,TXN001686
1687,16.25,Card,Completed,TXN001687
1688,10.25,Card,Completed,TXN001688
1689,12.5,App,Completed,TXN001689
1690,17.5,App,Completed,TXN001690
1691,2.75,Card,Completed,TXN001691
1692,14.25,Card,Completed,TXN001692
1693,21.0,App,Completed,TXN001693
1694,3.0,Card,Completed,TXN001694
1695,8.5,Card,Completed,TXN001695
1696,20.5,Cash,Completed,TXN001696
1697,5.25,App,Completed,TXN001697
1698,15.0,Card,Completed,TXN001698
1699,4.75,Card,Completed,TXN001699
1700,18.25,App,Completed,TXN001700
1701,18.0,Cash,Completed,TXN001701
1702,8.75,App,Completed,TXN001702
1703,8.75,Card,Completed,TXN001703
1704,14.75,Card,Completed,TXN001704
1705,12.5,Card,Completed,TXN001705
1706,14.5,Cash,Completed,TXN001706
1707,9.25,App,Completed,TXN001707
1708,4.0,Card,Completed,TXN001708
1709,7.5,Cash,Completed,TXN001709
1710,14.5,App,Completed,TXN001710
1711,16.25,Cash,Completed,TXN001711
1712,4.5,Card,Completed,TXN001712
1713,14.25,App,Completed,TXN001713
1714,15.75,Card,Completed,TXN001714
1715,4.5,Card,Completed,TXN001715
1716,12.25,Cash,Completed,TXN001716
1717,4.75,Cash,Completed,TXN001717
1718,7.0,App,Completed,TXN001718
1719,20.5,App,Completed,TXN001719
1720,10.25,App,Completed,TXN001720
1721,14.75,Cash,Completed,TXN001721
1722,5.5,Card,Completed,TXN001722
1723,2.75,Cash,Completed,TXN001723
1724,9.0,Card,Completed,TXN001724
1725,3.25,App,Completed,TXN001725
1726,4.0,App,Completed,TXN001726
1727,13.75,Card,Completed,TXN001727
1728,7.5,Cash,Completed,TXN001728
1729,19.5,Card,Completed,TXN001729
1730,12.5,Card,Completed,TXN001730
1731,6.0,App,Completed,TXN001731
1732,9.0,Card,Completed,TXN001732
1733,11.0,Card,Completed,TXN001733
1734,19.0,Cash,Completed,TXN001734
1735,18.0,Card,Completed,TXN001735
1736,15.75,App,Completed,TXN001736
1737,5.25,Cash,Completed,TXN001737
1738,16.0,App,Completed,TXN001738
1739,17.75,Cash,Completed,TXN001739
1740,22.25,Card,Completed,TXN001740
1741,4.0,App,Completed,TXN001741
1742,4.0,Cash,Completed,TXN001742
1743,9.75,Cash,Completed,TXN001743
1744,14.5,Card,Completed,TXN001744
1745,11.0,Cash,Completed,TXN001745
1746,13.25,Cash,Completed,TXN001746
1747,16.75,App,Completed,TXN001747
1748,16.75,Card,Completed,TXN001748
1749,4.25,Card,Completed,TXN001749
1750,20.75,Card,Completed,TXN001750
1751,19.75,App,Completed,TXN001751
1752,2.75,App,Completed,TXN001752
1753,12.25,App,Completed,TXN001753
1754,22.75,Card,Completed,TXN001754
1755,11.25,App,Completed,TXN001755
1756,8.5,Cash,Completed,TXN001756
1757,3.25,Cash,Completed,TXN001757
1758,6.0,Cash,Completed,TXN001758
1759,19.25,Card,Completed,TXN001759
1760,15.5,App,Completed,TXN001760
1761,5.75,App,Completed,TXN001761
1762,15.75,Cash,Completed,TXN001762
1763,9.25,Cash,Completed,TXN001763
1764,12.0,App,Completed,TXN001764
1765,12.0,Card,Completed,TXN001765
1766,13.25,Cash,Completed,TXN001766
1767,16.75,Cash,Completed,TXN001767
1768,4.0,App,Completed,TXN001768
1769,17.75,Cash,Completed,TXN001769
1770,8.75,Cash,Completed,TXN001770
1771,10.5,Card,Completed,TXN001771
1772,15.5,App,Completed,TXN001772
1773,14.75,Card,Completed,TXN001773
1774,4.5,Cash,Completed,TXN001774
1775,7.75,App,Completed,TXN001775
1776,4.5,App,Completed,TXN001776
1777,13.75,App,Completed,TXN001777
1778,12.5,App,Completed,TXN001778
1779,8.5,Cash,Completed,TXN001779
1780,4.75,Card,Completed,TXN001780
1781,21.75,Card,Completed,TXN001781
1782,3.0,Card,Completed,TXN001782
1783,21.5,Cash,Completed,TXN001783
1784,19.25,Card,Completed,TXN001784
1785,16.5,App,Completed,TXN001785
1786,13.5,Cash,Completed,TXN001786
1787,5.5,Cash,Completed,TXN001787
1788,8.0,Card,Completed,TXN001788
1789,6.5,App,Completed,TXN001789
1790,12.75,App,Completed,TXN001790
1791,12.0,Cash,Completed,TXN001791
1792,11.75,Card,Completed,TXN001792
1793,15.5,Card,Completed,TXN001793
1794,15.5,App,Completed,TXN001794
1795,7.25,Cash,Completed,TXN001795
1796,4.75,Card,Completed,TXN001796
1797,16.75,App,Completed,TXN001797
1798,4.5,App,Completed,TXN001798
1799,18.25,App,Completed,TXN001799
1800,15.25,Card,Completed,TXN001800
1801,18.0,App,Completed,TXN001801
1802,18.25,Card,Completed,TXN001802
1803,17.75,Card,Completed,TXN001803
1804,23.25,App,Completed,TXN001804
1805,17.0,Cash,Completed,TXN001805
1806,13.0,Card,Completed,TXN001806
1807,7.5,Card,Completed,TXN001807
1808,12.75,App,Completed,TXN001808
1809,16.0,Cash,Completed,TXN001809
1810,4.0,Card,Completed,TXN001810
1811,16.5,Cash,Completed,TXN001811
1812,6.5,App,Completed,TXN001812
1813,14.25,Cash,Completed,TXN001813
1814,3.0,App,Completed,TXN001814
1815,14.25,Cash,Completed,TXN001815
1816,19.75,App,Completed,TXN001816
1817,6.0,App,Completed,TXN001817
1818,9.5,App,Completed,TXN001818
1819,15.25,Cash,Completed,TXN001819
1820,7.5,Card,Completed,TXN001820
1821,7.5,App,Completed,TXN001821
1822,11.0,Card,Completed,TXN001822
1823,22.75,App,Completed,TXN001823
1824,11.75,App,Completed,TXN001824
1825,3.25,Card,Completed,TXN001825
1826,15.0,Cash,Completed,TXN001826
1827,11.75,Card,Completed,TXN001827
1828,14.0,App,Completed,TXN001828
1829,13.5,Card,Completed,TXN001829
1830,13.0,Card,Completed,TXN001830
1831,16.5,Cash,Completed,TXN001831
1832,11.75,Card,Completed,TXN001832
1833,4.5,Card,Completed,TXN001833
1834,4.25,Cash,Completed,TXN001834
1835,10.25,Card,Completed,TXN001835
1836,12.25,Card,Completed,TXN001836
1837,7.5,App,Completed,TXN001837
1838,4.75,Cash,Completed,TXN001838
1839,17.0,App,Completed,TXN001839
1840,20.25,App,Completed,TXN001840
1841,17.25,App,Completed,TXN001841
1842,11.0,App,Completed,TXN001842
1843,9.75,Cash,Completed,TXN001843
1844,9.5,App,Completed,TXN001844
1845,4.0,Card,Completed,TXN001845
1846,13.0,Cash,Completed,TXN001846
1847,7.25,Card,Completed,TXN001847
1848,4.25,Cash,Completed,TXN001848
1849,12.75,App,Completed,TXN001849
1850,10.25,App,Completed,TXN001850
1851,7.0,Cash,Completed,TXN001851
1852,21.25,App,Completed,TXN001852
1853,22.75,App,Completed,TXN001853
1854,11.0,Card,Completed,TXN001854
1855,17.5,Cash,Completed,TXN001855
1856,12.25,Card,Completed,TXN001856
1857,5.25,Card,Completed,TXN001857
1858,3.25,Card,Completed,TXN001858
1859,7.0,Cash,Completed,TXN001859
1860,24.0,App,Completed,TXN001860
1861,16.5,Card,Completed,TXN001861
1862,14.75,Cash,Completed,TXN001862
1863,8.0,App,Completed,TXN001863
1864,7.25,Cash,Completed,TXN001864
1865,4.25,App,Completed,TXN001865
1866,15.25,Card,Completed,TXN001866
1867,6.5,App,Completed,TXN001867
1868,11.5,Cash,Completed,TXN001868
1869,7.0,Card,Completed,TXN001869
1870,11.75,App,Completed,TXN001870
1871,9.5,App,Completed,TXN001871
1872,14.0,Card,Completed,TXN001872
1873,4.75,Cash,Completed,TXN001873
1874,9.0,App,Completed,TXN001874
1875,4.75,Card,Completed,TXN001875
1876,4.75,App,Completed,TXN001876
1877,14.25,Cash,Completed,TXN001877
1878,7.25,Card,Completed,TXN001878
1879,7.0,Cash,Completed,TXN001879
1880,9.25,Cash,Completed,TXN001880
1881,11.75,Card,Completed,TXN001881
1882,4.0,Cash,Completed,TXN001882
1883,10.0,Cash,Completed,TXN001883
1884,18.0,Card,Completed,TXN001884
1885,10.75,App,Completed,TXN001885
1886,11.75,Card,Completed,TXN001886
1887,17.5,Cash,Completed,TXN001887
1888,2.75,App,Completed,TXN001888
1889,20.75,Card,Completed,TXN001889
1890,13.5,Card,Completed,TXN001890
1891,11.0,App,Completed,TXN001891
1892,9.25,Cash,Completed,TXN001892
1893,18.25,Card,Completed,TXN001893
1894,7.25,App,Completed,TXN001894
1895,3.25,App,Completed,TXN001895
1896,19.0,App,Completed,TXN001896
1897,9.25,App,Completed,TXN001897
1898,6.0,Card,Completed,TXN001898
1899,16.75,App,Completed,TXN001899
1900,6.0,Cash,Completed,TXN001900
1901,8.0,Card,Completed,TXN001901
1902,4.75,Card,Completed,TXN001902
1903,19.0,Cash,Completed,TXN001903
1904,9.75,Card,Completed,TXN001904
1905,13.75,Card,Completed,TXN001905
1906,16.75,Cash,Completed,TXN001906
1907,17.25,App,Completed,TXN001907
1908,6.5,Cash,Completed,TXN001908
1909,18.0,Card,Completed,TXN001909
1910,5.75,Cash,Completed,TXN001910
1911,15.0,Cash,Completed,TXN001911
1912,4.75,App,Completed,TXN001912
1913,23.0,Card,Completed,TXN001913
1914,8.0,Card,Completed,TXN001914
1915,19.75,Cash,Completed,TXN001915
1916,4.5,Cash,Completed,TXN001916
1917,6.5,App,Completed,TXN001917
1918,15.75,App,Completed,TXN001918
1919,9.0,App,Completed,TXN001919
1920,4.5,App,Completed,TXN001920
1921,8.5,Card,Completed,TXN001921
1922,10.5,Card,Completed,TXN001922
1923,17.25,Cash,Completed,TXN001923
1924,11.5,App,Completed,TXN001924
1925,13.0,Card,Completed,TXN001925
1926,4.5,App,Completed,TXN001926
1927,17.25,Card,Completed,TXN001927
1928,20.75,App,Completed,TXN001928
1929,15.5,Cash,Completed,TXN001929
1930,22.75,Cash,Completed,TXN001930
1931,11.5,Card,Completed,TXN001931
1932,7.0,App,Completed,TXN001932
1933,10.0,Card,Completed,TXN001933
1934,2.75,Card,Completed,TXN001934
1935,14.0,Card,Completed,TXN001935
1936,11.5,Card,Completed,TXN001936
1937,20.75,Cash,Completed,TXN001937
1938,3.0,Cash,Completed,TXN001938
1939,4.5,App,Completed,TXN001939
1940,11.0,Card,Completed,TXN001940
1941,4.75,App,Completed,TXN001941
1942,12.75,Card,Completed,TXN001942
1943,18.0,App,Completed,TXN001943
1944,12.75,Cash,Completed,TXN001944
1945,4.75,Cash,Completed,TXN001945
1946,6.0,App,Completed,TXN001946
1947,14.5,Card,Completed,TXN001947
1948,13.0,App,Completed,TXN001948
1949,16.75,Card,Completed,TXN001949
1950,7.5,App,Completed,TXN001950
1951,18.5,Card,Completed,TXN001951
1952,17.75,Card,Completed,TXN001952
1953,20.0,App,Completed,TXN001953
1954,11.75,App,Completed,TXN001954
1955,16.5,App,Completed,TXN001955
1956,8.5,Cash,Completed,TXN001956
1957,3.25,Card,Completed,TXN001957
1958,9.75,Cash,Completed,TXN001958
1959,15.25,Card,Completed,TXN001959
1960,14.5,Card,Completed,TXN001960
1961,7.25,App,Completed,TXN001961
1962,13.5,App,Completed,TXN001962
1963,4.0,Card,Completed,TXN001963
1964,10.5,Card,Completed,TXN001964
1965,13.0,Card,Completed,TXN001965
1966,19.25,Card,Completed,TXN001966
1967,11.75,App,Completed,TXN001967
1968,6.25,App,Completed,TXN001968
1969,17.0,Card,Completed,TXN001969
1970,4.25,App,Completed,TXN001970
1971,14.75,Card,Completed,TXN001971
1972,6.0,App,Completed,TXN001972
1973,13.25,App,Completed,TXN001973
1974,14.5,App,Completed,TXN001974
1975,7.0,Cash,Completed,TXN001975
1976,10.25,Cash,Completed,TXN001976
1977,19.0,Card,Completed,TXN001977
1978,5.25,App,Completed,TXN001978
1979,11.25,Card,Completed,TXN001979
1980,11.0,Cash,Completed,TXN001980
1981,7.0,Cash,Completed,TXN001981
1982,5.25,Cash,Completed,TXN001982
1983,15.5,Cash,Completed,TXN001983
1984,14.0,Cash,Completed,TXN001984
1985,13.25,Cash,Completed,TXN001985
1986,21.0,Cash,Completed,TXN001986
1987,11.0,Card,Completed,TXN001987
1988,15.75,Cash,Completed,TXN001988
1989,8.0,Cash,Completed,TXN001989
1990,17.75,App,Completed,TXN001990
1991,12.0,Card,Completed,TXN001991
1992,17.5,Cash,Completed,TXN001992
1993,7.0,Cash,Completed,TXN001993
1994,17.0,App,Completed,TXN001994
1995,14.75,Cash,Completed,TXN001995
1996,8.25,Card,Completed,TXN001996
1997,21.25,App,Completed,TXN001997
1998,17.0,App,Completed,TXN001998
1999,7.5,Cash,Completed,TXN001999
2000,4.0,Card,Completed,TXN002000
2001,17.0,Card,Completed,TXN002001
2002,18.75,Cash,Completed,TXN002002
2003,5.25,Cash,Completed,TXN002003
2004,4.25,Cash,Completed,TXN002004
2005,13.75,App,Completed,TXN002005
2006,8.75,Cash,Completed,TXN002006
2007,18.25,Card,Completed,TXN002007
2008,3.0,Cash,Completed,TXN002008
2009,4.5,App,Completed,TXN002009
2010,4.5,Cash,Completed,TXN002010
2011,4.0,Card,Completed,TXN002011
2012,6.5,Card,Completed,TXN002012
2013,15.25,App,Completed,TXN002013
2014,18.5,Card,Completed,TXN002014
2015,16.0,App,Completed,TXN002015
2016,15.25,Card,Completed,TXN002016
2017,5.25,Cash,Completed,TXN002017
2018,12.25,Card,Completed,TXN002018
2019,17.0,App,Completed,TXN002019
2020,18.25,Card,Completed,TXN002020
2021,13.0,App,Completed,TXN002021
2022,5.25,Cash,Completed,TXN002022
2023,11.75,Card,Completed,TXN002023
2024,4.25,App,Completed,TXN002024
2025,3.25,App,Completed,TXN002025
2026,13.0,App,Completed,TXN002026
2027,6.5,Card,Completed,TXN002027
2028,5.25,App,Completed,TXN002028
2029,19.75,App,Completed,TXN002029
2030,9.0,Card,Completed,TXN002030
2031,18.25,Cash,Completed,TXN002031
2032,22.0,Cash,Completed,TXN002032
2033,20.0,Cash,Completed,TXN002033
2034,12.0,App,Completed,TXN002034
2035,4.0,App,Completed,TXN002035
2036,9.25,Card,Completed,TXN002036
2037,19.5,App,Completed,TXN002037
2038,4.25,App,Completed,TXN002038
2039,10.25,Cash,Completed,TXN002039
2040,13.0,App,Completed,TXN002040
2041,4.0,App,Completed,TXN002041
2042,6.5,App,Completed,TXN002042
2043,11.25,Cash,Completed,TXN002043
2044,20.25,Cash,Completed,TXN002044
2045,18.25,Card,Completed,TXN002045
2046,13.25,App,Completed,TXN002046
2047,10.0,App,Completed,TXN002047
2048,15.25,Cash,Completed,TXN002048
2049,15.25,Cash,Completed,TXN002049
2050,7.0,App,Completed,TXN002050
2051,11.75,App,Completed,TXN002051
2052,11.75,Cash,Completed,TXN002052
2053,11.5,Cash,Completed,TXN002053
2054,6.0,App,Completed,TXN002054
2055,8.0,Card,Completed,TXN002055
2056,5.25,App,Completed,TXN002056
2057,12.25,Card,Completed,TXN002057
2058,4.75,Cash,Completed,TXN002058
2059,8.75,Card,Completed,TXN002059
2060,18.5,Card,Completed,TXN002060
2061,7.0,App,Completed,TXN002061
2062,15.0,Cash,Completed,TXN002062
2063,13.25,Card,Completed,TXN002063
2064,3.0,Cash,Completed,TXN002064
2065,10.25,App,Completed,TXN002065
2066,19.0,Cash,Completed,TXN002066
2067,12.25,Cash,Completed,TXN002067
2068,7.0,Cash,Completed,TXN002068
2069,15.0,Cash,Completed,TXN002069
2070,15.0,Cash,Completed,TXN002070
2071,10.75,App,Completed,TXN002071
2072,11.25,App,Completed,TXN002072
2073,13.0,Card,Completed,TXN002073
2074,9.75,Cash,Completed,TXN002074
2075,12.75,Card,Completed,TXN002075
2076,10.25,Cash,Completed,TXN002076
2077,18.0,Card,Completed,TXN002077
2078,11.75,App,Completed,TXN002078
2079,10.5,App,Completed,TXN002079
2080,13.75,App,Completed,TXN002080
2081,9.75,Card,Completed,TXN002081
2082,3.0,Card,Completed,TXN002082
2083,7.25,Card,Completed,TXN002083
2084,7.0,Cash,Completed,TXN002084
2085,17.75,Cash,Completed,TXN002085
2086,16.5,App,Completed,TXN002086
2087,20.0,Card,Completed,TXN002087
2088,19.75,App,Completed,TXN002088
2089,5.75,App,Completed,TXN002089
2090,14.75,Card,Completed,TXN002090
2091,7.0,App,Completed,TXN002091
2092,11.75,Card,Completed,TXN002092
2093,16.75,App,Completed,TXN002093
2094,11.25,Cash,Completed,TXN002094
2095,11.0,Card,Completed,TXN002095
2096,23.25,Cash,Completed,TXN002096
2097,7.25,App,Completed,TXN002097
2098,13.25,Card,Completed,TXN002098
2099,18.25,Card,Completed,TXN002099
2100,15.0,App,Completed,TXN002100
2101,3.0,Card,Completed,TXN002101
2102,7.75,Cash,Completed,TXN002102
2103,14.25,Cash,Completed,TXN002103
2104,11.5,Card,Completed,TXN002104
2105,4.75,Cash,Completed,TXN002105
2106,21.0,App,Completed,TXN002106
2107,16.0,Card,Completed,TXN002107
2108,18.25,Card,Completed,TXN002108
2109,4.25,Cash,Completed,TXN002109
2110,20.5,App,Completed,TXN002110
2111,4.0,App,Completed,TXN002111
2112,10.0,Cash,Completed,TXN002112
2113,4.25,App,Completed,TXN002113
2114,7.0,Card,Completed,TXN002114
2115,10.5,App,Completed,TXN002115
2116,17.25,App,Completed,TXN002116
2117,5.25,Cash,Completed,TXN002117
2118,11.25,App,Completed,TXN002118
2119,18.0,Card,Completed,TXN002119
2120,16.5,App,Completed,TXN002120
2121,4.25,App,Completed,TXN002121
2122,15.5,Cash,Completed,TXN002122
2123,15.75,Card,Completed,TXN002123
2124,11.25,Card,Completed,TXN002124
2125,3.0,Card,Completed,TXN002125
2126,14.75,Cash,Completed,TXN002126
2127,12.75,Cash,Completed,TXN002127
2128,7.0,Card,Completed,TXN002128
2129,11.0,Card,Completed,TXN002129
2130,2.75,App,Completed,TXN002130
2131,2.75,Card,Completed,TXN002131
2132,3.25,Card,Completed,TXN002132
2133,15.5,Card,Completed,TXN002133
2134,12.75,Cash,Completed,TXN002134
2135,4.75,Card,Completed,TXN002135
2136,15.25,Cash,Completed,TXN002136
2137,2.75,Card,Completed,TXN002137
2138,10.5,Card,Completed,TXN002138
2139,7.25,Cash,Completed,TXN002139
2140,3.0,Cash,Completed,TXN002140
2141,4.0,Cash,Completed,TXN002141
2142,6.5,Card,Completed,TXN002142
2143,4.0,App,Completed,TXN002143
2144,14.0,App,Completed,TXN002144
2145,2.75,App,Completed,TXN002145
