LocationID,MenuItemID,SnapshotDate,OnHandQty
3,4,2024-01-31,52
3,4,2024-02-01,28
3,4,2024-02-02,37
3,4,2024-02-03,50
3,4,2024-02-04,27
3,4,2024-02-05,52
3,4,2024-02-06,31
3,4,2024-02-07,17
3,4,2024-02-08,24
3,4,2024-02-09,52
3,4,2024-02-10,26
3,4,2024-02-11,45
3,4,2024-02-12,63
3,4,2024-02-13,56
3,4,2024-02-14,68
3,4,2024-02-15,75
3,4,2024-02-16,43
3,4,2024-02-17,59
3,4,2024-02-18,22
3,4,2024-02-19,74
3,4,2024-02-20,70
3,4,2024-02-21,47
3,4,2024-02-22,39
3,4,2024-02-23,59
3,4,2024-02-24,48
3,4,2024-02-25,51
3,4,2024-02-26,55
3,4,2024-02-27,63
3,4,2024-02-28,67
3,4,2024-02-29,68
3,4,2024-03-01,63
3,4,2024-03-02,48
3,4,2024-03-03,57
3,4,2024-03-04,34
3,4,2024-03-05,69
3,4,2024-03-06,51
3,4,2024-03-07,50
3,4,2024-03-08,76
3,4,2024-03-09,33
3,4,2024-03-10,48
3,4,2024-03-11,54
3,4,2024-03-12,45
3,4,2024-03-13,55
3,4,2024-03-14,51
3,4,2024-03-15,16
3,4,2024-03-16,36
3,4,2024-03-17,23
3,4,2024-03-18,71
3,4,2024-03-19,70
3,4,2024-03-20,21
3,4,2024-03-21,15
3,4,2024-03-22,46
3,4,2024-03-23,19
3,4,2024-03-24,19
3,4,2024-03-25,30
3,4,2024-03-26,47
3,4,2024-03-27,66
3,4,2024-03-28,41
3,4,2024-03-29,58
3,4,2024-03-30,34
3,4,2024-03-31,35
3,4,2024-04-01,42
3,5,2024-01-01,53
3,5,2024-01-02,67
3,5,2024-01-03,25
3,5,2024-01-04,55
3,5,2024-01-05,58
3,5,2024-01-06,54
3,5,2024-01-07,62
3,5,2024-01-08,26
3,5,2024-01-09,80
3,5,2024-01-10,77
3,5,2024-01-11,20
3,5,2024-01-12,46
3,5,2024-01-13,24
3,5,2024-01-14,51
3,5,2024-01-15,33
3,5,2024-01-16,59
3,5,2024-01-17,71
3,5,2024-01-18,63
3,5,2024-01-19,74
3,5,2024-01-20,74
3,5,2024-01-21,65
3,5,2024-01-22,40
3,5,2024-01-23,46
3,5,2024-01-24,74
3,5,2024-01-25,35
3,5,2024-01-26,26
3,5,2024-01-27,45
3,5,2024-01-28,31
3,5,2024-01-29,72
3,5,2024-01-30,21
3,5,2024-01-31,30
3,5,2024-02-01,56
3,5,2024-02-02,48
3,5,2024-02-03,40
3,5,2024-02-04,71
3,5,2024-02-05,41
3,5,2024-02-06,48
3,5,2024-02-07,69
3,5,2024-02-08,30
3,5,2024-02-09,65
3,5,2024-02-10,72
3,5,2024-02-11,66
3,5,2024-02-12,46
3,5,2024-02-13,23
3,5,2024-02-14,46
3,5,2024-02-15,52
3,5,2024-02-16,39
3,5,2024-02-17,53
3,5,2024-02-18,44
3,5,2024-02-19,29
3,5,2024-02-20,51
3,5,2024-02-21,78
3,5,2024-02-22,54
3,5,2024-02-23,47
3,5,2024-02-24,23
3,5,2024-02-25,24
3,5,2024-02-26,56
3,5,2024-02-27,69
3,5,2024-02-28,73
3,5,2024-02-29,27
3,5,2024-03-01,52
3,5,2024-03-02,69
3,5,2024-03-03,61
3,5,2024-03-04,62
3,5,2024-03-05,57
3,5,2024-03-06,57
3,5,2024-03-07,54
3,5,2024-03-08,72
3,5,2024-03-09,54
3,5,2024-03-10,21
3,5,2024-03-11,38
3,5,2024-03-12,52
3,5,2024-03-13,75
3,5,2024-03-14,28
3,5,2024-03-15,58
3,5,2024-03-16,16
3,5,2024-03-17,22
3,5,2024-03-18,64
3,5,2024-03-19,29
3,5,2024-03-20,57
3,5,2024-03-21,68
3,5,2024-03-22,15
3,5,2024-03-23,43
3,5,2024-03-24,12
3,5,2024-03-25,40
3,5,2024-03-26,39
3,5,2024-03-27,38
3,5,2024-03-28,24
3,5,2024-03-29,49
3,5,2024-03-30,54
3,5,2024-03-31,50
3,5,2024-04-01,30
3,6,2024-01-01,27
3,6,2024-01-02,44
3,6,2024-01-03,33
3,6,2024-01-04,71
3,6,2024-01-05,64
3,6,2024-01-06,31
3,6,2024-01-07,46
3,6,2024-01-08,78
3,6,2024-01-09,27
3,6,2024-01-10,71
3,6,2024-01-11,73
3,6,2024-01-12,35
3,6,2024-01-13,24
3,6,2024-01-14,50
3,6,2024-01-15,58
3,6,2024-01-16,75
3,6,2024-01-17,53
3,6,2024-01-18,41
3,6,2024-01-19,37
3,6,2024-01-20,57
3,6,2024-01-21,22
3,6,2024-01-22,67
3,6,2024-01-23,74
3,6,2024-01-24,21
3,6,2024-01-25,39
3,6,2024-01-26,63
3,6,2024-01-27,58
3,6,2024-01-28,71
3,6,2024-01-29,22
3,6,2024-01-30,33
3,6,2024-01-31,50
3,6,2024-02-01,63
3,6,2024-02-02,28
3,6,2024-02-03,57
3,6,2024-02-04,42
3,6,2024-02-05,67
3,6,2024-02-06,37
3,6,2024-02-07,42
3,6,2024-02-08,53
3,6,2024-02-09,67
3,6,2024-02-10,41
3,6,2024-02-11,48
3,6,2024-02-12,34
3,6,2024-02-13,38
3,6,2024-02-14,60
3,6,2024-02-15,42
3,6,2024-02-16,77
3,6,2024-02-17,72
3,6,2024-02-18,74
3,6,2024-02-19,33
3,6,2024-02-20,60
3,6,2024-02-21,56
3,6,2024-02-22,76
3,6,2024-02-23,55
3,6,2024-02-24,52
3,6,2024-02-25,62
3,6,2024-02-26,72
3,6,2024-02-27,23
3,6,2024-02-28,25
3,6,2024-02-29,48
3,6,2024-03-01,72
3,6,2024-03-02,29
3,6,2024-03-03,64
3,6,2024-03-04,31
3,6,2024-03-05,55
3,6,2024-03-06,54
3,6,2024-03-07,27
3,6,2024-03-08,28
3,6,2024-03-09,76
3,6,2024-03-10,37
3,6,2024-03-11,64
3,6,2024-03-12,74
3,6,2024-03-13,37
3,6,2024-03-14,24
3,6,2024-03-15,40
3,6,2024-03-16,66
3,6,2024-03-17,33
3,6,2024-03-18,20
3,6,2024-03-19,69
3,6,2024-03-20,54
3,6,2024-03-21,59
3,6,2024-03-22,62
3,6,2024-03-23,24
3,6,2024-03-24,30
3,6,2024-03-25,45
3,6,2024-03-26,70
3,6,2024-03-27,67
3,6,2024-03-28,16
3,6,2024-03-29,47
3,6,2024-03-30,59
3,6,2024-03-31,52
3,6,2024-04-01,77
3,7,2024-01-01,80
3,7,2024-01-02,72
3,7,2024-01-03,36
3,7,2024-01-04,73
3,7,2024-01-05,50
3,7,2024-01-06,74
3,7,2024-01-07,46
3,7,2024-01-08,77
3,7,2024-01-09,31
3,7,2024-01-10,77
3,7,2024-01-11,78
3,7,2024-01-12,26
3,7,2024-01-13,72
3,7,2024-01-14,64
3,7,2024-01-15,31
3,7,2024-01-16,65
3,7,2024-01-17,31
3,7,2024-01-18,45
3,7,2024-01-19,70
3,7,2024-01-20,21
3,7,2024-01-21,26
3,7,2024-01-22,63
3,7,2024-01-23,54
3,7,2024-01-24,45
3,7,2024-01-25,34
3,7,2024-01-26,54
3,7,2024-01-27,58
3,7,2024-01-28,35
3,7,2024-01-29,39
3,7,2024-01-30,34
3,7,2024-01-31,25
3,7,2024-02-01,72
3,7,2024-02-02,32
3,7,2024-02-03,65
3,7,2024-02-04,69
3,7,2024-02-05,54
3,7,2024-02-06,36
3,7,2024-02-07,39
3,7,2024-02-08,34
3,7,2024-02-09,25
3,7,2024-02-10,37
3,7,2024-02-11,42
3,7,2024-02-12,32
3,7,2024-02-13,66
3,7,2024-02-14,22
3,7,2024-02-15,54
3,7,2024-02-16,35
3,7,2024-02-17,17
3,7,2024-02-18,75
3,7,2024-02-19,67
3,7,2024-02-20,70
3,7,2024-02-21,48
3,7,2024-02-22,54
3,7,2024-02-23,39
3,7,2024-02-24,49
3,7,2024-02-25,60
3,7,2024-02-26,66
3,7,2024-02-27,38
3,7,2024-02-28,69
3,7,2024-02-29,56
3,7,2024-03-01,20
3,7,2024-03-02,57
3,7,2024-03-03,57
3,7,2024-03-04,47
3,7,2024-03-05,64
3,7,2024-03-06,57
3,7,2024-03-07,36
3,7,2024-03-08,42
3,7,2024-03-09,74
3,7,2024-03-10,67
3,7,2024-03-11,52
3,7,2024-03-12,49
3,7,2024-03-13,43
3,7,2024-03-14,22
3,7,2024-03-15,54
3,7,2024-03-16,33
3,7,2024-03-17,73
3,7,2024-03-18,59
3,7,2024-03-19,14
3,7,2024-03-20,48
3,7,2024-03-21,60
3,7,2024-03-22,58
3,7,2024-03-23,50
3,7,2024-03-24,60
3,7,2024-03-25,17
3,7,2024-03-26,61
3,7,2024-03-27,23
3,7,2024-03-28,44
3,7,2024-03-29,43
3,7,2024-03-30,43
3,7,2024-03-31,47
3,7,2024-04-01,77
3,8,2024-01-01,32
3,8,2024-01-02,41
3,8,2024-01-03,61
3,8,2024-01-04,80
3,8,2024-01-05,68
3,8,2024-01-06,79
3,8,2024-01-07,25
3,8,2024-01-08,46
3,8,2024-01-09,43
3,8,2024-01-10,52
3,8,2024-01-11,24
3,8,2024-01-12,24
3,8,2024-01-13,75
3,8,2024-01-14,32
3,8,2024-01-15,33
3,8,2024-01-16,59
3,8,2024-01-17,49
3,8,2024-01-18,31
3,8,2024-01-19,78
3,8,2024-01-20,47
3,8,2024-01-21,46
3,8,2024-01-22,19
3,8,2024-01-23,50
3,8,2024-01-24,64
3,8,2024-01-25,28
3,8,2024-01-26,27
3,8,2024-01-27,50
3,8,2024-01-28,62
3,8,2024-01-29,31
3,8,2024-01-30,62
3,8,2024-01-31,38
3,8,2024-02-01,18
3,8,2024-02-02,63
3,8,2024-02-03,77
3,8,2024-02-04,31
3,8,2024-02-05,38
3,8,2024-02-06,28
3,8,2024-02-07,60
3,8,2024-02-08,30
3,8,2024-02-09,60
3,8,2024-02-10,28
3,8,2024-02-11,66
3,8,2024-02-12,71
3,8,2024-02-13,79
3,8,2024-02-14,36
3,8,2024-02-15,25
3,8,2024-02-16,61
3,8,2024-02-17,55
3,8,2024-02-18,53
3,8,2024-02-19,73
3,8,2024-02-20,70
3,8,2024-02-21,73
3,8,2024-02-22,65
3,8,2024-02-23,31
3,8,2024-02-24,68
3,8,2024-02-25,67
3,8,2024-02-26,22
3,8,2024-02-27,44
3,8,2024-02-28,61
3,8,2024-02-29,73
3,8,2024-03-01,31
3,8,2024-03-02,28
3,8,2024-03-03,63
3,8,2024-03-04,33
3,8,2024-03-05,47
3,8,2024-03-06,40
3,8,2024-03-07,36
3,8,2024-03-08,76
3,8,2024-03-09,15
3,8,2024-03-10,21
3,8,2024-03-11,74
3,8,2024-03-12,51
3,8,2024-03-13,23
3,8,2024-03-14,59
3,8,2024-03-15,65
3,8,2024-03-16,30
3,8,2024-03-17,30
3,8,2024-03-18,32
3,8,2024-03-19,23
3,8,2024-03-20,33
3,8,2024-03-21,61
3,8,2024-03-22,50
3,8,2024-03-23,67
3,8,2024-03-24,66
3,8,2024-03-25,28
3,8,2024-03-26,27
3,8,2024-03-27,54
3,8,2024-03-28,57
3,8,2024-03-29,7
3,8,2024-03-30,17
3,8,2024-03-31,49
3,8,2024-04-01,37
3,9,2024-01-01,35
3,9,2024-01-02,69
3,9,2024-01-03,73
3,9,2024-01-04,68
3,9,2024-01-05,43
3,9,2024-01-06,20
3,9,2024-01-07,64
3,9,2024-01-08,58
3,9,2024-01-09,39
3,9,2024-01-10,48
3,9,2024-01-11,46
3,9,2024-01-12,41
3,9,2024-01-13,64
3,9,2024-01-14,76
3,9,2024-01-15,80
3,9,2024-01-16,24
3,9,2024-01-17,27
3,9,2024-01-18,62
3,9,2024-01-19,66
3,9,2024-01-20,51
3,9,2024-01-21,47
3,9,2024-01-22,60
3,9,2024-01-23,23
3,9,2024-01-24,41
3,9,2024-01-25,46
3,9,2024-01-26,36
3,9,2024-01-27,20
3,9,2024-01-28,59
3,9,2024-01-29,70
3,9,2024-01-30,56
3,9,2024-01-31,38
3,9,2024-02-01,25
3,9,2024-02-02,37
3,9,2024-02-03,51
3,9,2024-02-04,42
3,9,2024-02-05,31
3,9,2024-02-06,59
3,9,2024-02-07,53
3,9,2024-02-08,58
3,9,2024-02-09,64
3,9,2024-02-10,24
3,9,2024-02-11,77
3,9,2024-02-12,32
3,9,2024-02-13,44
3,9,2024-02-14,19
3,9,2024-02-15,39
3,9,2024-02-16,37
3,9,2024-02-17,73
3,9,2024-02-18,57
3,9,2024-02-19,27
3,9,2024-02-20,39
3,9,2024-02-21,73
3,9,2024-02-22,39
3,9,2024-02-23,22
3,9,2024-02-24,59
3,9,2024-02-25,59
3,9,2024-02-26,59
3,9,2024-02-27,20
3,9,2024-02-28,48
3,9,2024-02-29,76
3,9,2024-03-01,68
3,9,2024-03-02,31
3,9,2024-03-03,43
3,9,2024-03-04,71
3,9,2024-03-05,23
3,9,2024-03-06,57
3,9,2024-03-07,76
3,9,2024-03-08,69
3,9,2024-03-09,67
3,9,2024-03-10,16
3,9,2024-03-11,16
3,9,2024-03-12,58
3,9,2024-03-13,25
3,9,2024-03-14,37
3,9,2024-03-15,36
3,9,2024-03-16,37
3,9,2024-03-17,56
3,9,2024-03-18,33
3,9,2024-03-19,24
3,9,2024-03-20,60
3,9,2024-03-21,50
3,9,2024-03-22,52
3,9,2024-03-23,22
3,9,2024-03-24,14
3,9,2024-03-25,47
3,9,2024-03-26,24
3,9,2024-03-27,23
3,9,2024-03-28,43
3,9,2024-03-29,34
3,9,2024-03-30,53
3,9,2024-03-31,31
3,9,2024-04-01,47
3,10,2024-01-01,57
3,10,2024-01-02,62
3,10,2024-01-03,79
3,10,2024-01-04,47
3,10,2024-01-05,58
3,10,2024-01-06,31
3,10,2024-01-07,69
3,10,2024-01-08,30
3,10,2024-01-09,54
3,10,2024-01-10,42
3,10,2024-01-11,34
3,10,2024-01-12,34
3,10,2024-01-13,54
3,10,2024-01-14,43
3,10,2024-01-15,24
3,10,2024-01-16,54
3,10,2024-01-17,35
3,10,2024-01-18,25
3,10,2024-01-19,73
3,10,2024-01-20,24
3,10,2024-01-21,60
3,10,2024-01-22,70
3,10,2024-01-23,52
3,10,2024-01-24,69
3,10,2024-01-25,66
3,10,2024-01-26,32
3,10,2024-01-27,57
3,10,2024-01-28,62
3,10,2024-01-29,20
3,10,2024-01-30,69
3,10,2024-01-31,58
3,10,2024-02-01,70
3,10,2024-02-02,34
3,10,2024-02-03,70
3,10,2024-02-04,70
3,10,2024-02-05,37
3,10,2024-02-06,27
3,10,2024-02-07,35
3,10,2024-02-08,61
3,10,2024-02-09,60
3,10,2024-02-10,70
3,10,2024-02-11,27
3,10,2024-02-12,38
3,10,2024-02-13,19
3,10,2024-02-14,44
3,10,2024-02-15,46
3,10,2024-02-16,62
3,10,2024-02-17,30
3,10,2024-02-18,52
3,10,2024-02-19,66
3,10,2024-02-20,32
3,10,2024-02-21,35
3,10,2024-02-22,45
3,10,2024-02-23,30
3,10,2024-02-24,31
3,10,2024-02-25,69
3,10,2024-02-26,37
3,10,2024-02-27,61
3,10,2024-02-28,50
3,10,2024-02-29,49
3,10,2024-03-01,51
3,10,2024-03-02,32
3,10,2024-03-03,77
3,10,2024-03-04,31
3,10,2024-03-05,36
3,10,2024-03-06,30
3,10,2024-03-07,48
3,10,2024-03-08,40
3,10,2024-03-09,25
3,10,2024-03-10,75
3,10,2024-03-11,59
3,10,2024-03-12,47
3,10,2024-03-13,39
3,10,2024-03-14,42
3,10,2024-03-15,68
3,10,2024-03-16,53
3,10,2024-03-17,32
3,10,2024-03-18,58
3,10,2024-03-19,15
3,10,2024-03-20,44
3,10,2024-03-21,42
3,10,2024-03-22,61
3,10,2024-03-23,60
3,10,2024-03-24,38
3,10,2024-03-25,62
3,10,2024-03-26,33
3,10,2024-03-27,27
3,10,2024-03-28,28
3,10,2024-03-29,24
3,10,2024-03-30,57
3,10,2024-03-31,41
3,10,2024-04-01,31
